DATE,GPS_TIME,GPS_FIX,xcoord,ycoord,WGS84_ALT,WGS84_HAE,SPEED_KPH,STATION_ID,REMARK,AUX_X0,AUX_X1,deepEC,AUX_X3,shallowEC,AUX_X5
220324,81545,21207,-2.6061793,52.915233,107.1,155.9,16.8,0,gps,$PDLM1,100476,78.7,-0.41,19,1.37
220324,81546,21207,-2.6062407,52.9152142,107,155.8,16.7,0,gps,$PDLM1,100477,80.9,-0.41,23,1.42
220324,81547,21207,-2.6063023,52.9151955,106.8,155.6,16.7,0,gps,$PDLM1,100478,80.9,-0.4,23,1.43
220324,81548,21207,-2.6063647,52.915177,106.5,155.3,16.8,0,gps,$PDLM1,100479,81.9,-0.38,25.3,1.46
220324,81549,21207,-2.606427,52.9151578,106.3,155.1,16.9,0,gps,$PDLM1,100480,81.6,-0.39,24.5,1.44
220324,81550,21207,-2.6064887,52.9151387,106.2,155,16.8,0,gps,$PDLM1,100481,79.3,-0.4,21,1.41
220324,81551,21207,-2.6065502,52.9151192,105.9,154.7,16.8,0,gps,$PDLM1,100482,81.5,-0.38,25.5,1.48
220324,81552,21207,-2.6066112,52.9150998,105.7,154.5,16.7,0,gps,$PDLM1,100483,81.9,-0.38,26.1,1.49
220324,81553,21207,-2.6066713,52.9150805,105.5,154.3,16.6,0,gps,$PDLM1,100484,81.2,-0.37,25.4,1.47
220324,81554,21207,-2.6067313,52.9150622,105.4,154.2,16.5,0,gps,$PDLM1,100485,78.2,-0.41,19,1.36
220324,81555,21207,-2.6067895,52.9150443,105.3,154.1,16.1,0,gps,$PDLM1,100486,81.9,-0.39,25.7,1.46
220324,81556,21207,-2.6068473,52.9150257,105.2,154,16,0,gps,$PDLM1,100487,82.3,-0.4,25.3,1.46
220324,81557,21207,-2.6069073,52.9150067,105.1,153.9,16.2,0,gps,$PDLM1,100488,82.9,-0.39,26.7,1.48
220324,81558,21207,-2.6069685,52.9149875,105,153.8,16.4,0,gps,$PDLM1,100489,82.2,-0.39,25.9,1.47
220324,81559,21207,-2.6070293,52.9149685,104.8,153.6,16.5,0,gps,$PDLM1,100490,82.6,-0.41,24,1.42
220324,81600,21207,-2.6070898,52.9149502,104.5,153.3,16.5,0,gps,$PDLM1,100491,84.8,-0.41,25.7,1.44
220324,81601,21207,-2.6071502,52.914932,104.3,153.1,16.4,0,gps,$PDLM1,100492,86.2,-0.4,27.1,1.45
220324,81602,21207,-2.6072102,52.9149137,104.2,153,16.3,0,gps,$PDLM1,100493,87.3,-0.39,28.6,1.48
220324,81603,21207,-2.6072688,52.9148952,104.1,152.9,16.2,0,gps,$PDLM1,100494,87,-0.4,27.4,1.46
220324,81604,21207,-2.6073258,52.9148768,104,152.8,15.9,0,gps,$PDLM1,100495,87,-0.4,27.8,1.46
220324,81605,21207,-2.6073787,52.91486,103.9,152.7,15.2,0,gps,$PDLM1,100496,87.2,-0.4,28.3,1.48
220324,81606,21207,-2.6074263,52.9148472,103.8,152.6,13.9,0,gps,$PDLM1,100497,85.4,-0.42,26.3,1.45
220324,81607,21207,-2.6074707,52.9148462,103.8,152.6,12.1,0,gps,$PDLM1,100498,85.1,-0.43,26.1,1.43
220324,81608,21207,-2.6075107,52.914855,103.4,152.2,10.7,0,gps,$PDLM1,100499,84,-0.43,24.8,1.41
220324,81609,21207,-2.6075427,52.914872,103.6,152.4,9.8,0,gps,$PDLM1,100500,84.1,-0.43,24.6,1.37
220324,81610,21207,-2.6075723,52.9148928,103.8,152.6,10.1,0,gps,$PDLM1,100501,86.4,-0.41,27.7,1.42
220324,81611,21207,-2.607602,52.9149137,103.8,152.6,10.5,0,gps,$PDLM1,100502,84.8,-0.42,26.2,1.45
220324,81612,21207,-2.6076283,52.9149357,103.9,152.7,10.6,0,gps,$PDLM1,100503,83.4,-0.42,25.4,1.43
220324,81613,21207,-2.6076378,52.9149583,103.9,152.7,9.7,0,gps,$PDLM1,100504,85.5,-0.43,26.6,1.43
220324,81614,21207,-2.6076263,52.9149802,103.9,152.7,8.7,0,gps,$PDLM1,100505,84.6,-0.43,25.2,1.41
220324,81615,21207,-2.6075987,52.9150008,103.9,152.7,8.9,0,gps,$PDLM1,100506,85.8,-0.41,26.2,1.41
220324,81616,21207,-2.6075622,52.915016,103.8,152.6,9.3,0,gps,$PDLM1,100507,84.7,-0.42,25.7,1.42
220324,81617,21207,-2.6075215,52.9150307,103.3,152.1,10.2,0,gps,$PDLM1,100508,84.8,-0.4,25.7,1.44
220324,81618,21207,-2.6074733,52.9150453,103.1,151.9,11.6,0,gps,$PDLM1,100509,83.9,-0.42,24.5,1.42
220324,81619,21207,-2.6074212,52.9150613,103.3,152.1,12.9,0,gps,$PDLM1,100510,83.1,-0.42,23.7,1.36
220324,81620,21207,-2.607368,52.9150783,103.6,152.4,13.7,0,gps,$PDLM1,100511,84.4,-0.4,25.9,1.47
220324,81621,21207,-2.6073143,52.9150945,104,152.8,14.1,0,gps,$PDLM1,100512,85,-0.41,26.9,1.49
220324,81622,21207,-2.607261,52.9151113,104.3,153.1,14.3,0,gps,$PDLM1,100513,85.2,-0.4,27.1,1.48
220324,81623,21207,-2.6072078,52.9151287,104.5,153.3,14.5,0,gps,$PDLM1,100514,84.2,-0.41,26.3,1.43
220324,81624,21207,-2.6071537,52.915147,104.8,153.6,14.8,0,gps,$PDLM1,100515,84.6,-0.41,26.1,1.45
220324,81625,21207,-2.6070995,52.9151637,105,153.8,14.7,0,gps,$PDLM1,100516,85.9,-0.4,27.2,1.46
220324,81626,21207,-2.6070447,52.9151803,105.2,154,14.8,0,gps,$PDLM1,100517,86.1,-0.39,27.6,1.5
220324,81627,21207,-2.6069895,52.915197,105.4,154.2,14.9,0,gps,$PDLM1,100518,85.1,-0.4,27.1,1.5
220324,81628,21207,-2.6069343,52.9152135,105.5,154.3,14.9,0,gps,$PDLM1,100519,83.2,-0.4,25.9,1.47
220324,81629,21207,-2.6068788,52.9152303,105.6,154.4,15,0,gps,$PDLM1,100520,81.5,-0.4,25,1.46
220324,81630,21207,-2.6068233,52.9152472,105.8,154.6,15,0,gps,$PDLM1,100521,82,-0.4,25.4,1.45
220324,81631,21207,-2.6067677,52.9152647,106,154.8,15.1,0,gps,$PDLM1,100522,83.8,-0.4,28,1.48
220324,81632,21207,-2.606712,52.9152822,106.2,155,15.1,0,gps,$PDLM1,100523,84.4,-0.39,27.8,1.49
220324,81633,21207,-2.6066573,52.9152993,106.4,155.2,15,0,gps,$PDLM1,100524,84.9,-0.4,27.8,1.48
220324,81634,21207,-2.6066017,52.9153165,106.6,155.4,15.1,0,gps,$PDLM1,100525,85.1,-0.4,27.7,1.46
220324,81635,21207,-2.6065457,52.9153333,106.8,155.6,15.1,0,gps,$PDLM1,100526,84.1,-0.4,26.2,1.44
220324,81636,21207,-2.606489,52.9153507,106.9,155.7,15.2,0,gps,$PDLM1,100527,83.3,-0.4,26.2,1.45
220324,81637,21207,-2.6064313,52.9153683,107,155.8,15.5,0,gps,$PDLM1,100528,82.9,-0.39,26.3,1.47
220324,81638,21207,-2.6063745,52.9153855,107.1,155.9,15.4,0,gps,$PDLM1,100529,82.9,-0.39,26.3,1.47
220324,81639,21207,-2.6063193,52.9154028,107.2,156,15.2,0,gps,$PDLM1,100530,81.5,-0.39,24,1.45
220324,81640,21207,-2.6062638,52.91542,107.3,156.1,15.2,0,gps,$PDLM1,100531,82.5,-0.39,26,1.5
220324,81641,21207,-2.6062075,52.9154368,107.5,156.3,15.2,0,gps,$PDLM1,100532,82.3,-0.39,25.4,1.48
220324,81642,21207,-2.6061517,52.9154548,107.6,156.4,15.3,0,gps,$PDLM1,100533,84.1,-0.4,27,1.5
220324,81643,21207,-2.6060962,52.9154725,107.7,156.5,15.2,0,gps,$PDLM1,100534,85.1,-0.4,27.7,1.49
220324,81644,21207,-2.606041,52.9154897,107.8,156.6,15.1,0,gps,$PDLM1,100535,85.1,-0.4,27.7,1.49
220324,81645,21207,-2.6059858,52.9155065,108,156.8,15,0,gps,$PDLM1,100536,84.7,-0.4,27.7,1.5
220324,81646,21207,-2.6059303,52.9155237,108.1,156.9,15.1,0,gps,$PDLM1,100537,84.2,-0.39,27.4,1.49
220324,81647,21207,-2.6058748,52.915541,108.2,157,15.1,0,gps,$PDLM1,100538,84.1,-0.39,27.5,1.5
220324,81648,21207,-2.6058187,52.9155588,108.4,157.2,15.2,0,gps,$PDLM1,100539,82.7,-0.39,25.9,1.48
220324,81649,21207,-2.6057622,52.9155753,108.5,157.3,15.2,0,gps,$PDLM1,100540,82.5,-0.39,26.3,1.49
220324,81650,21207,-2.6057065,52.9155923,108.6,157.4,15.2,0,gps,$PDLM1,100541,82,-0.39,25.6,1.48
220324,81651,21207,-2.6056515,52.91561,108.7,157.5,15.1,0,gps,$PDLM1,100542,83.8,-0.38,27.6,1.51
220324,81652,21207,-2.6055962,52.9156273,108.9,157.7,15.1,0,gps,$PDLM1,100543,83.1,-0.39,26.1,1.49
220324,81653,21207,-2.6055408,52.9156453,108.8,157.6,15.2,0,gps,$PDLM1,100544,82,-0.4,24.4,1.45
220324,81654,21207,-2.6054845,52.9156622,108.9,157.7,15.2,0,gps,$PDLM1,100545,82.5,-0.39,25.2,1.47
220324,81655,21207,-2.6054278,52.9156797,109,157.8,15.3,0,gps,$PDLM1,100546,83,-0.39,25.6,1.48
220324,81656,21207,-2.6053713,52.9156972,109.1,157.9,15.3,0,gps,$PDLM1,100547,85,-0.39,27.8,1.5
220324,81657,21207,-2.6053165,52.915714,109.3,158.1,15.1,0,gps,$PDLM1,100548,85.8,-0.39,28.3,1.49
220324,81658,21207,-2.6052625,52.9157307,109.2,158,14.9,0,gps,$PDLM1,100549,84.3,-0.4,26,1.46
220324,81659,21207,-2.6052087,52.9157478,109.2,158,14.8,0,gps,$PDLM1,100550,84.3,-0.39,27.1,1.5
220324,81700,21207,-2.6051548,52.9157645,109.2,158,14.7,0,gps,$PDLM1,100551,85.3,-0.39,28.1,1.5
220324,81701,21207,-2.6051015,52.9157813,109.2,158,14.7,0,gps,$PDLM1,100552,85.5,-0.4,27.4,1.48
220324,81702,21207,-2.6050525,52.915796,109.3,158.1,13.9,0,gps,$PDLM1,100553,86.9,-0.4,28.8,1.48
220324,81703,21207,-2.6050088,52.9158095,109.4,158.2,12.9,0,gps,$PDLM1,100554,88.1,-0.4,29.1,1.49
220324,81704,21207,-2.60497,52.9158218,109.4,158.2,11.8,0,gps,$PDLM1,100555,89.3,-0.4,29.4,1.5
220324,81705,21207,-2.6049397,52.9158358,109.4,158.2,10.5,0,gps,$PDLM1,100556,90.5,-0.4,30.4,1.5
220324,81706,21207,-2.60493,52.9158517,109.4,158.2,8.2,0,gps,$PDLM1,100557,89.6,-0.41,28.8,1.5
220324,81707,21207,-2.6049328,52.915863,109.2,158,5.8,0,gps,$PDLM1,100558,91.3,-0.37,26.5,1.48
220324,81708,21207,-2.6049437,52.9158747,109.1,157.9,5,0,gps,$PDLM1,100559,92.1,-0.36,27.3,1.5
220324,81709,21207,-2.6049602,52.9158877,108.8,157.6,5.5,0,gps,$PDLM1,100560,88.4,-0.36,26.7,1.54
220324,81710,21207,-2.604975,52.9159,108.8,157.6,5.7,0,gps,$PDLM1,100561,87.8,-0.4,26.5,1.51
220324,81711,21207,-2.604989,52.915911,108.9,157.7,5.6,0,gps,$PDLM1,100562,85.9,-0.39,23.5,1.46
220324,81712,21207,-2.6050003,52.915923,108.8,157.6,5.6,0,gps,$PDLM1,100563,85.4,-0.42,24.7,1.47
220324,81713,21207,-2.6050127,52.9159348,108.6,157.4,5.6,0,gps,$PDLM1,100564,84.9,-0.42,25.3,1.48
220324,81714,21207,-2.605029,52.9159452,108.5,157.3,5.6,0,gps,$PDLM1,100565,85.4,-0.4,25.3,1.49
220324,81715,21207,-2.6050412,52.9159543,108.4,157.2,5.2,0,gps,$PDLM1,100566,86.8,-0.37,27,1.51
220324,81716,21207,-2.6050538,52.9159645,108.3,157.1,5.1,0,gps,$PDLM1,100567,85.6,-0.43,26.7,1.48
220324,81717,21207,-2.6050683,52.9159768,108.1,156.9,5.6,0,gps,$PDLM1,100568,85.1,-0.4,24.5,1.49
220324,81718,21207,-2.6050815,52.9159902,108,156.8,5.9,0,gps,$PDLM1,100569,83.2,-0.42,21.8,1.44
220324,81719,21207,-2.6050877,52.9160023,108.1,156.9,5.4,0,gps,$PDLM1,100570,84.5,-0.41,24.5,1.48
220324,81720,21207,-2.6050923,52.9160148,108.1,156.9,5.3,0,gps,$PDLM1,100571,85.9,-0.39,27.4,1.5
220324,81721,21207,-2.6050982,52.9160272,108.4,157.2,5.2,0,gps,$PDLM1,100572,85.4,-0.42,27.7,1.51
220324,81722,21207,-2.6051145,52.9160343,108.5,157.3,4.8,0,gps,$PDLM1,100573,84.3,-0.38,24.6,1.5
220324,81723,21208,-2.6051382,52.9160358,108.3,157.1,4.8,0,gps,$PDLM1,100574,86.8,-0.29,23.6,1.54
220324,81724,21208,-2.6051638,52.9160288,108.3,157.1,5.2,0,gps,$PDLM1,100575,85.4,-0.38,22.3,1.46
220324,81725,21208,-2.6051897,52.9160155,108.2,157,6.4,0,gps,$PDLM1,100576,86.2,-0.38,23.3,1.43
220324,81726,21208,-2.6052227,52.916,108.1,156.9,8.2,0,gps,$PDLM1,100577,85.6,-0.38,25.7,1.48
220324,81727,21208,-2.6052617,52.9159868,108,156.8,9.5,0,gps,$PDLM1,100578,84.9,-0.41,26.6,1.47
220324,81728,21208,-2.6053052,52.915973,107.9,156.7,10.7,0,gps,$PDLM1,100579,86,-0.4,27.8,1.47
220324,81729,21208,-2.6053522,52.9159598,107.8,156.6,11.6,0,gps,$PDLM1,100580,86.2,-0.4,28.2,1.49
220324,81730,21208,-2.6054003,52.915946,107.7,156.5,12.3,0,gps,$PDLM1,100581,86,-0.39,28.6,1.5
220324,81731,21207,-2.605448,52.9159315,107.6,156.4,12.6,0,gps,$PDLM1,100582,85.7,-0.39,27.9,1.5
220324,81732,21207,-2.6054952,52.915917,107.5,156.3,12.7,0,gps,$PDLM1,100583,85,-0.39,27.7,1.5
220324,81733,21207,-2.605543,52.915902,107.4,156.2,12.9,0,gps,$PDLM1,100584,83.8,-0.41,25.7,1.45
220324,81734,21207,-2.6055913,52.9158875,107.3,156.1,13,0,gps,$PDLM1,100585,84.9,-0.4,27.3,1.48
220324,81735,21207,-2.6056395,52.9158728,107.2,156,13,0,gps,$PDLM1,100586,82.1,-0.43,21.4,1.38
220324,81736,21207,-2.6056868,52.9158587,107.1,155.9,12.9,0,gps,$PDLM1,100587,84.9,-0.41,26,1.46
220324,81737,21207,-2.6057337,52.9158447,107.1,155.9,12.8,0,gps,$PDLM1,100588,84.7,-0.42,25.2,1.42
220324,81738,21207,-2.6057798,52.9158305,107,155.8,12.7,0,gps,$PDLM1,100589,82.2,-0.41,22.3,1.4
220324,81739,21207,-2.605826,52.915816,106.9,155.7,12.6,0,gps,$PDLM1,100590,82.1,-0.41,23.6,1.44
220324,81740,21207,-2.6058743,52.9158002,106.8,155.6,13,0,gps,$PDLM1,100591,78.9,-0.42,18.8,1.36
220324,81741,21207,-2.6059242,52.9157845,106.7,155.5,13.3,0,gps,$PDLM1,100592,83.2,-0.39,26.5,1.5
220324,81742,21207,-2.6059742,52.9157697,107,155.8,13.4,0,gps,$PDLM1,100593,82.8,-0.39,26.6,1.51
220324,81743,21207,-2.6060248,52.9157543,107,155.8,13.6,0,gps,$PDLM1,100594,83,-0.39,27,1.51
220324,81744,21207,-2.6060763,52.9157385,106.9,155.7,13.8,0,gps,$PDLM1,100595,80,-0.41,21.4,1.41
220324,81745,21207,-2.6061272,52.9157228,107,155.8,13.8,0,gps,$PDLM1,100596,79.9,-0.41,21.1,1.38
220324,81746,21207,-2.6061787,52.9157068,106.9,155.7,13.9,0,gps,$PDLM1,100597,84.6,-0.39,28.5,1.53
220324,81747,21207,-2.60623,52.915691,106.9,155.7,13.9,0,gps,$PDLM1,100598,84.6,-0.39,28.3,1.52
220324,81748,21207,-2.6062823,52.9156757,106.9,155.7,14,0,gps,$PDLM1,100599,83.8,-0.39,27.6,1.51
220324,81749,21207,-2.606335,52.9156602,106.8,155.6,14.1,0,gps,$PDLM1,100600,82.7,-0.4,25.3,1.48
220324,81750,21207,-2.6063868,52.9156442,106.7,155.5,14.1,0,gps,$PDLM1,100601,82.3,-0.41,25.2,1.49
220324,81751,21207,-2.6064385,52.9156282,106.6,155.4,14.1,0,gps,$PDLM1,100602,81.9,-0.4,24.8,1.48
220324,81752,21207,-2.6064898,52.9156118,106.5,155.3,14.1,0,gps,$PDLM1,100603,83.1,-0.4,26.6,1.51
220324,81753,21207,-2.6065408,52.9155957,106.3,155.1,14,0,gps,$PDLM1,100604,79.4,-0.41,20.7,1.42
220324,81754,21207,-2.606592,52.9155797,106.2,155,14,0,gps,$PDLM1,100605,81.6,-0.41,24.5,1.45
220324,81755,21207,-2.6066443,52.9155632,106,154.8,14.1,0,gps,$PDLM1,100606,83.2,-0.41,26.5,1.48
220324,81756,21207,-2.6066968,52.915547,106,154.8,14.2,0,gps,$PDLM1,100607,83.1,-0.39,26.7,1.49
220324,81757,21207,-2.6067483,52.9155305,105.9,154.7,14.2,0,gps,$PDLM1,100608,84,-0.39,27.7,1.48
220324,81758,21207,-2.6067995,52.9155135,105.8,154.6,14.1,0,gps,$PDLM1,100609,84.9,-0.38,28.3,1.5
220324,81759,21207,-2.60685,52.9154962,105.8,154.6,14.1,0,gps,$PDLM1,100610,85.5,-0.39,28.9,1.51
220324,81800,21207,-2.6069002,52.9154795,105.7,154.5,14,0,gps,$PDLM1,100611,85.3,-0.4,28.3,1.52
220324,81801,21207,-2.60695,52.915464,105.6,154.4,13.8,0,gps,$PDLM1,100612,85.8,-0.4,29.2,1.53
220324,81802,21207,-2.6070008,52.9154485,105.5,154.3,13.8,0,gps,$PDLM1,100613,85.6,-0.4,28.2,1.5
220324,81803,21207,-2.607052,52.9154328,105.5,154.3,13.8,0,gps,$PDLM1,100614,86.1,-0.38,28.8,1.5
220324,81804,21207,-2.6071035,52.9154172,105.5,154.3,13.9,0,gps,$PDLM1,100615,87,-0.4,29.4,1.5
220324,81805,21207,-2.6071557,52.9154013,105.5,154.3,14,0,gps,$PDLM1,100616,87.3,-0.41,30.3,1.52
220324,81806,21207,-2.607208,52.9153855,105.5,154.3,14.1,0,gps,$PDLM1,100617,86.9,-0.42,29.1,1.5
220324,81807,21207,-2.6072597,52.9153683,105.5,154.3,14.2,0,gps,$PDLM1,100618,87,-0.42,29,1.5
220324,81808,21207,-2.607312,52.9153512,105.4,154.2,14.3,0,gps,$PDLM1,100619,85.8,-0.39,28.9,1.51
220324,81809,21207,-2.607365,52.9153353,105.4,154.2,14.3,0,gps,$PDLM1,100620,86.6,-0.42,28,1.49
220324,81810,21206,-2.6074165,52.91532,105.2,154,14.1,0,gps,$PDLM1,100621,87.5,-0.42,29.5,1.5
220324,81811,21206,-2.6074647,52.9153082,105.1,153.9,13.3,0,gps,$PDLM1,100622,88.4,-0.41,30.2,1.52
220324,81812,21206,-2.6075112,52.9152942,104.9,153.7,13,0,gps,$PDLM1,100623,88.5,-0.41,29.9,1.52
220324,81813,21206,-2.607554,52.915278,104.9,153.7,12.6,0,gps,$PDLM1,100624,87.6,-0.42,28.7,1.5
220324,81814,21206,-2.6076002,52.9152655,104.8,153.6,12.4,0,gps,$PDLM1,100625,88.5,-0.41,29.6,1.51
220324,81815,21206,-2.6076408,52.91527,104.2,153,10.6,0,gps,$PDLM1,100626,89.3,-0.42,30.8,1.51
220324,81816,21206,-2.6076632,52.9152888,104,152.8,8.4,0,gps,$PDLM1,100627,89.1,-0.42,29.1,1.46
220324,81817,21206,-2.607661,52.9153077,103.2,152,6.4,0,gps,$PDLM1,100628,90.7,-0.39,29.2,1.45
220324,81818,21206,-2.60764,52.9153235,102.9,151.7,5.8,0,gps,$PDLM1,100629,91.1,-0.4,28.2,1.41
220324,81819,21206,-2.6076113,52.9153412,102.8,151.6,7.5,0,gps,$PDLM1,100630,90.8,-0.4,27.6,1.41
220324,81820,21206,-2.6075757,52.9153593,102.8,151.6,9.3,0,gps,$PDLM1,100631,89.8,-0.42,26.6,1.38
220324,81821,21206,-2.6075353,52.9153765,102.8,151.6,10.5,0,gps,$PDLM1,100632,92,-0.43,31.1,1.46
220324,81822,21206,-2.6074943,52.9153923,102.9,151.7,11.1,0,gps,$PDLM1,100633,91.8,-0.42,30.7,1.45
220324,81823,21206,-2.6074558,52.9154078,103.1,151.9,11.2,0,gps,$PDLM1,100634,90.4,-0.37,32.2,1.49
220324,81824,21206,-2.60743,52.9154253,103.1,151.9,10.2,0,gps,$PDLM1,100635,91.8,-0.41,30.8,1.45
220324,81825,21206,-2.6074207,52.9154447,103,151.8,8.8,0,gps,$PDLM1,100636,90.9,-0.43,30,1.46
220324,81826,21206,-2.6074278,52.915463,102.9,151.7,7.5,0,gps,$PDLM1,100637,90.9,-0.42,28.4,1.44
220324,81827,21206,-2.6074422,52.9154818,102.8,151.6,7.5,0,gps,$PDLM1,100638,90.9,-0.41,28.4,1.48
220324,81828,21206,-2.6074535,52.9155012,102.8,151.6,7.8,0,gps,$PDLM1,100639,88.7,-0.41,26,1.44
220324,81829,21206,-2.6074495,52.9155188,103,151.8,7.3,0,gps,$PDLM1,100640,89.8,-0.42,29.4,1.47
220324,81830,21206,-2.6074317,52.9155323,103.1,151.9,6.7,0,gps,$PDLM1,100641,91,-0.41,30.7,1.46
220324,81831,21206,-2.6074095,52.9155435,103,151.8,6.5,0,gps,$PDLM1,100642,90.9,-0.4,30,1.46
220324,81832,21206,-2.6073885,52.915554,103.3,152.1,6.5,0,gps,$PDLM1,100643,91.5,-0.4,30.9,1.48
220324,81833,21206,-2.6073627,52.9155623,103.3,152.1,6.7,0,gps,$PDLM1,100644,90.4,-0.39,29.8,1.45
220324,81834,21206,-2.607334,52.9155695,103.3,152.1,7,0,gps,$PDLM1,100645,90.1,-0.42,29.9,1.46
220324,81835,21206,-2.6073027,52.9155785,103.5,152.3,7.7,0,gps,$PDLM1,100646,89.3,-0.42,28,1.43
220324,81836,21206,-2.6072678,52.9155892,103.6,152.4,8.6,0,gps,$PDLM1,100647,91,-0.42,30,1.46
220324,81837,21206,-2.6072292,52.9156013,103.7,152.5,9.6,0,gps,$PDLM1,100648,91.3,-0.42,30.3,1.44
220324,81838,21206,-2.6071895,52.9156137,103.8,152.6,10.2,0,gps,$PDLM1,100649,92.8,-0.41,32.7,1.49
220324,81839,21206,-2.6071487,52.9156268,103.8,152.6,10.7,0,gps,$PDLM1,100650,90.6,-0.42,29.7,1.44
220324,81840,21206,-2.607106,52.91564,104,152.8,11.1,0,gps,$PDLM1,100651,90.9,-0.41,30.5,1.5
220324,81841,21206,-2.6070647,52.915653,103.9,152.7,11.2,0,gps,$PDLM1,100652,89.4,-0.42,29.5,1.47
220324,81842,21206,-2.6070227,52.9156657,103.9,152.7,11.3,0,gps,$PDLM1,100653,88.7,-0.41,29.4,1.48
220324,81843,21206,-2.6069798,52.9156787,103.9,152.7,11.4,0,gps,$PDLM1,100654,87.1,-0.42,27.3,1.48
220324,81844,21206,-2.6069375,52.9156912,104,152.8,11.4,0,gps,$PDLM1,100655,86,-0.42,25.5,1.43
220324,81845,21206,-2.606894,52.915704,104.2,153,11.6,0,gps,$PDLM1,100656,86.5,-0.4,27.9,1.47
220324,81846,21206,-2.6068493,52.9157173,104.3,153.1,11.8,0,gps,$PDLM1,100657,86.7,-0.41,27.4,1.46
220324,81847,21206,-2.6068033,52.915731,104.4,153.2,12.1,0,gps,$PDLM1,100658,86,-0.41,26.8,1.46
220324,81848,21206,-2.6067583,52.9157452,104.6,153.4,12.2,0,gps,$PDLM1,100659,85.2,-0.41,26.3,1.45
220324,81849,21206,-2.6067128,52.9157597,104.7,153.5,12.3,0,gps,$PDLM1,100660,85.3,-0.4,26.6,1.47
220324,81850,21206,-2.606668,52.915774,104.9,153.7,12.3,0,gps,$PDLM1,100661,85.1,-0.41,27.7,1.49
220324,81851,21206,-2.6066228,52.915788,104.9,153.7,12.3,0,gps,$PDLM1,100662,84.1,-0.41,26.4,1.47
220324,81852,21206,-2.6065785,52.9158013,105,153.8,12.1,0,gps,$PDLM1,100663,82.5,-0.42,23.5,1.44
220324,81853,21206,-2.6065357,52.9158155,105.1,153.9,12,0,gps,$PDLM1,100664,83.7,-0.42,25.9,1.48
220324,81854,21206,-2.6064918,52.9158298,105.2,154,12,0,gps,$PDLM1,100665,83.2,-0.4,25.4,1.47
220324,81855,21206,-2.6064462,52.9158447,105.3,154.1,12.3,0,gps,$PDLM1,100666,83.6,-0.4,26.5,1.5
220324,81856,21206,-2.6063985,52.91586,105.4,154.2,12.7,0,gps,$PDLM1,100667,83.9,-0.41,26.4,1.48
220324,81857,21206,-2.6063495,52.9158748,105.6,154.4,13,0,gps,$PDLM1,100668,82.9,-0.41,25.8,1.48
220324,81858,21206,-2.6062992,52.91589,105.7,154.5,13.3,0,gps,$PDLM1,100669,80,-0.41,20.2,1.4
220324,81900,21206,-2.6062018,52.9159207,105.9,154.7,13.3,0,gps,$PDLM1,100671,81.7,-0.41,23,1.44
220324,81901,21206,-2.6061525,52.915936,106,154.8,13.4,0,gps,$PDLM1,100672,84.3,-0.4,27.8,1.49
220324,81902,21206,-2.6061032,52.9159515,106,154.8,13.4,0,gps,$PDLM1,100673,84.2,-0.4,27.3,1.48
220324,81903,21206,-2.6060538,52.9159677,106.2,155,13.5,0,gps,$PDLM1,100674,84,-0.39,27.3,1.49
220324,81904,21206,-2.6060028,52.915984,106.3,155.1,13.7,0,gps,$PDLM1,100675,82.7,-0.4,25.7,1.48
220324,81905,21206,-2.6059513,52.9160012,106.5,155.3,14,0,gps,$PDLM1,100676,82.5,-0.41,25.5,1.48
220324,81906,21206,-2.6058998,52.9160177,106.7,155.5,14.1,0,gps,$PDLM1,100677,83.5,-0.4,27.4,1.52
220324,81907,21206,-2.605849,52.9160337,106.8,155.6,14,0,gps,$PDLM1,100678,84.5,-0.4,27.9,1.5
220324,81908,21206,-2.6057985,52.9160488,107,155.8,13.8,0,gps,$PDLM1,100679,84.3,-0.4,26.7,1.48
220324,81909,21206,-2.6057488,52.916064,107.1,155.9,13.6,0,gps,$PDLM1,100680,84.1,-0.41,25,1.43
220324,81910,21206,-2.6056992,52.9160793,107.2,156,13.6,0,gps,$PDLM1,100681,85.3,-0.4,26.5,1.45
220324,81911,21206,-2.6056485,52.9160945,107.3,156.1,13.6,0,gps,$PDLM1,100682,83.6,-0.41,23.2,1.39
220324,81912,21206,-2.6055978,52.9161082,107.4,156.2,13.5,0,gps,$PDLM1,100683,83.6,-0.42,22,1.34
220324,81913,21206,-2.6055458,52.9161205,107.6,156.4,13.5,0,gps,$PDLM1,100684,84.7,-0.41,24.8,1.43
220324,81914,21206,-2.6054957,52.9161342,107.7,156.5,13.4,0,gps,$PDLM1,100685,84.1,-0.41,24.6,1.46
220324,81915,21206,-2.6054448,52.9161497,107.6,156.4,13.6,0,gps,$PDLM1,100686,85.1,-0.39,26.2,1.49
220324,81916,21206,-2.6053958,52.9161648,107.4,156.2,13.5,0,gps,$PDLM1,100687,85.5,-0.4,27,1.51
220324,81917,21206,-2.6053517,52.9161778,107.6,156.4,12.7,0,gps,$PDLM1,100688,87,-0.4,28.3,1.5
220324,81918,21206,-2.6053185,52.9161915,107.8,156.6,11.2,0,gps,$PDLM1,100689,86.4,-0.41,27.4,1.49
220324,81919,21206,-2.6053013,52.9162098,107.7,156.5,9.5,0,gps,$PDLM1,100690,86.8,-0.4,28.1,1.5
220324,81920,21206,-2.6052978,52.9162283,107.9,156.7,7.9,0,gps,$PDLM1,100691,87,-0.38,25.4,1.46
